"";"Ano de Referência";"Mês de Referência";"ICAO Empresa Aérea";"ICAO Aeródromo Origem";"ICAO Aeródromo Destino";"ICAO Aeródromo Retorno";"Tarifa-Nominal";"Assentos"
"16815";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"163,04";2
"16816";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"68,26";1
"16817";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"129,5";1
"16818";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"70,49";1
"16819";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"152,37";2
"16820";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"81,93";1
"16821";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"129,77";1
"16822";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"118,69";2
"16823";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"135,94";1
"16824";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"118,42";3
"16825";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"89,99";3
"16826";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"110,08";2
"16827";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"197,94";2
"16828";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"64,9";2
"16829";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"166,12";1
"16830";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"62,7";1
"16831";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"68,07";4
"16832";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"60,25";1
"16833";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"111,32";2
"16834";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"145,17";3
"16835";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"141,42";1
"16836";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"151,2";2
"16837";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"78,57";1
"16838";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"195,18";1
"16839";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"75,85";1
"16840";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"146,25";1
"16841";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"63,78";1
"16842";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"53,7";1
"16843";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"112,11";1
"16844";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"130,93";1
"16845";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"147,4";2
"16846";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"113,12";2
"16847";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"127,06";2
"16848";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"86,73";1
"16849";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"89,1";1
"16850";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"125,84";1
"16851";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"101,69";1
"16852";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"103,47";2
"16853";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"89,91";1
"16854";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"45,41";1
"16855";2023;5;"FBZ";"SBFL";"SABE";"9999";"94,31";2
"16856";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"123,78";2
"16857";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"229,53";2
"16858";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"82,16";2
"16859";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"76,76";2
"16860";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"51,75";1
"16861";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"55,6";1
"16862";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"151,84";2
"16863";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"91,65";4
"16864";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"124,96";1
"16865";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"86,28";2
"16866";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"125,72";2
"16867";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"108,48";2
"16868";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"133,54";1
"16869";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"75,77";1
"16870";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"120,34";1
"16871";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"43,82";2
"16872";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"97,47";1
"16873";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"156,9";1
"16874";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"91,59";1
"16875";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"168,65";1
"16876";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"74,33";1
"16877";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"121,15";1
"16878";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"65,35";2
"16879";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"84,69";1
"16880";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"104,73";2
"16881";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"69,11";1
"16882";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"76,77";1
"16883";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"64,52";5
"16884";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"83,33";3
"16885";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"118,85";1
"16886";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"60,59";1
"16887";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"82,21";1
"16888";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"77,76";2
"16889";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"161,72";1
"16890";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"110,83";2
"16891";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"82,4";1
"16892";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"122,18";2
"16893";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"106,83";2
"16894";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"103,49";2
"16895";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"66,43";2
"16896";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"54,46";2
"16897";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"107,1";1
"16898";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"222,47";2
"16899";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"50,43";2
"16900";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"111,04";1
"16901";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"49,55";1
"16902";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"85,39";1
"16903";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"139,26";3
"16904";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"82,99";1
"16905";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"94,44";1
"16906";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"117,51";1
"16907";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"86,05";1
"16908";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"116,18";2
"16909";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"107,23";2
"16910";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"85,3";2
"16911";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"94,18";1
"16912";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"102,71";2
"16913";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"110,8";1
"16914";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"109,62";4
"16915";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"110,79";3
"16916";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"83,72";4
"16917";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"193,98";1
"16918";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"91,76";1
"16919";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"68,39";1
"16920";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"75,54";2
"16921";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"139,96";2
"16922";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"69,12";1
"16923";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"122,98";3
"16924";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"143,52";1
"16925";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"86,57";1
"16926";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"176,02";2
"16927";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"54,44";1
"16928";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"93,1";1
"16929";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"85,68";1
"16930";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"114,93";2
"16931";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"103,83";2
"16932";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"89,34";2
"16933";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"89,78";1
"16934";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"144,17";2
"16935";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"86,46";2
"16936";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"101,73";1
"16937";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"141,33";1
"16938";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"97,29";1
"16939";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"160,18";1
"16940";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"63,13";1
"16941";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"170,65";1
"16942";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"74,51";3
"16943";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"70,63";1
"16944";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"77,25";1
"16945";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"118,08";2
"16946";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"97,8";1
"16947";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"76,94";2
"16948";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"147,7";2
"16949";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"77,31";3
"16950";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"97,66";1
"16951";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"152,67";1
"16952";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"150,37";1
"16953";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"78,02";2
"16954";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"87,34";1
"16955";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"100,";1
"16956";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"90,77";2
"16957";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"86,21";1
"16958";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"162,84";1
"16959";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"116,02";1
"16960";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"135,82";2
"16961";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"70,04";3
"16962";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"126,23";1
"16963";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"94,01";1
"16964";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"66,15";2
"16965";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"66,8";1
"16966";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"77,3";4
"16967";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"102,62";1
"16968";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"73,73";1
"16969";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"98,92";3
"16970";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"101,22";1
"16971";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"99,42";1
"16972";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"82,35";7
"16973";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"59,44";1
"16974";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"158,24";4
"16975";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"91,21";3
"16976";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"107,73";1
"16977";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"236,49";2
"16978";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"101,02";2
"16979";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"140,44";2
"16980";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"125,01";1
"16981";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"79,91";1
"16982";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"103,11";1
"16983";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"77,22";6
"16984";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"97,77";5
"16985";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"99,29";1
"16986";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"75,33";2
"16987";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"63,82";2
"16988";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"109,87";4
"16989";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"78,59";3
"16990";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"160,05";2
"16991";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"72,76";2
"16992";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"225,72";1
"16993";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"94,4";1
"16994";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"82,86";1
"16995";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"152,54";2
"16996";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"163,53";1
"16997";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"141,06";1
"16998";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"182,46";1
"16999";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"138,41";1
"17000";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"66,5";1
"17001";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"124,51";1
"17002";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"103,58";2
"17003";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"113,15";3
"17004";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"92,02";1
"17005";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"66,56";1
"17006";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"83,76";1
"17007";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"74,97";2
"17008";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"116,02";1
"17009";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"80,06";5
"17010";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"64,74";3
"17011";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"78,51";2
"17012";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"111,12";1
"17013";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"95,9";2
"17014";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"94,05";3
"17015";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"85,35";6
"17016";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"84,42";1
"17017";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"102,8";1
"17018";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"66,14";1
"17019";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"112,54";1
"17020";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"151,94";3
"17021";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"96,77";2
"17022";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"117,5";1
"17023";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"103,51";2
"17024";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"138,6";3
"17025";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"68,07";2
"17026";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"113,72";4
"17027";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"124,29";1
"17028";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"56,66";5
"17029";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"68,64";1
"17030";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"65,17";1
"17031";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"50,96";1
"17032";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"80,93";1
"17033";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"118,13";2
"17034";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"102,98";2
"17035";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"76,91";5
"17036";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"138,92";1
"17037";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"71,91";1
"17038";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"108,75";1
"17039";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"130,78";2
"17040";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"124,08";1
"17041";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"135,85";1
"17042";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"138,86";3
"17043";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"122,42";2
"17044";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"122,12";1
"17045";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"97,19";2
"17046";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"84,97";1
"17047";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"92,09";1
"17048";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"69,54";1
"17049";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"75,79";1
"17050";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"92,26";1
"17051";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"174,68";2
"17052";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"169,9";1
"17053";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"129,7";2
"17054";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"112,73";1
"17055";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"85,9";1
"17056";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"177,25";3
"17057";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"71,93";1
"17058";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"187,1";3
"17059";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"119,46";2
"17060";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"215,32";2
"17061";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"130,46";1
"17062";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"99,53";1
"17063";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"88,24";1
"17064";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"102,21";1
"17065";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"74,65";1
"17066";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"61,91";1
"17067";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"112,";2
"17068";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"140,58";4
"17069";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"171,18";4
"17070";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"124,09";1
"17071";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"63,03";1
"17072";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"187,37";1
"17073";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"107,58";1
"17074";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"70,52";6
"17075";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"61,74";1
"17076";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"51,14";3
"17077";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"322,69";1
"17078";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"218,37";1
"17079";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"203,2";1
"17080";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"181,14";3
"17081";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"104,74";1
"17082";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"118,6";1
"17083";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"67,79";1
"17084";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"57,5";2
"17085";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"59,34";2
"17086";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"114,8";1
"17087";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"103,";1
"17088";2023;5;"FBZ";"SBFL";"SABE";"9999";"100,42";3
"17089";2023;5;"FBZ";"SBFL";"SAEZ";"9999";"49,65";1
"17090";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"104,47";1
"17091";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"100,72";1
"17092";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"107,43";1
"17093";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"117,46";1
"17094";2023;5;"FBZ";"SBGL";"SAEZ";"9999";"130,74";1
"17095";2023;5;"FBZ";"SBGR";"SAEZ";"9999";"110,66";1
"17096";2023;5;"FBZ";"SBGR";"SAEZ";"SBGR";"78,62";2
"17097";2023;5;"FBZ";"SBGR";"SAEZ";"SBGR";"78,64";4
"17098";2023;5;"FBZ";"SBGR";"SAEZ";"SBGR";"78,79";4
"17099";2023;5;"FBZ";"SBGR";"SAEZ";"SBGR";"79,3";4
"17100";2023;5;"FBZ";"SBGR";"SAEZ";"SBGR";"79,35";2
"17101";2023;5;"FBZ";"SBGR";"SAEZ";"SBGR";"79,36";4
"17102";2023;5;"FBZ";"SBGR";"SAEZ";"SBGR";"79,4";4
"17103";2023;5;"FBZ";"SBGR";"SAEZ";"SBGR";"79,41";2
"17104";2023;5;"FBZ";"SBGR";"SAEZ";"SBGR";"79,51";4
"17105";2023;5;"FBZ";"SBGR";"SAEZ";"SBGR";"79,74";4
"17106";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"1015,";6
"17107";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"838,";1
"17108";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"830,";1
"17109";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"901,";2
"17110";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"827,";1
"17111";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"899,";2
"17112";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"826,";2
"17113";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"898,";1
"17114";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"818,";1
"17115";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"896,";1
"17116";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"812,";5
"17117";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"894,";1
"17118";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"801,";2
"17119";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"876,";2
"17120";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"873,";2
"17121";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"797,";2
"17122";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"870,";2
"17123";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"869,";3
"17124";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"794,";1
"17125";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"859,";1
"17126";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"857,";2
"17127";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"850,";1
"17128";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"790,";2
"17129";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"782,";2
"17130";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"789,";2
"17131";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"777,";1
"17132";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"719,";2
"17133";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"774,";1
"17134";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"768,";2
"17135";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"718,";3
"17136";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"757,";1
"17137";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"716,";1
"17138";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"740,";3
"17139";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"710,";8
"17140";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"737,";3
"17141";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"706,";2
"17142";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"735,";2
"17143";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"732,";5
"17144";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"705,";1
"17145";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"730,";2
"17146";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"702,";2
"17147";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"725,";2
"17148";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"701,";1
"17149";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"720,";2
"17150";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"700,";1
"17151";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"698,";1
"17152";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"695,";5
"17153";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"692,";1
"17154";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"688,";6
"17155";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"684,";1
"17156";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"675,";3
"17157";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"694,";3
"17158";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"670,";2
"17159";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"630,";7
"17160";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"662,";3
"17161";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"653,";2
"17162";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"627,";2
"17163";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"649,";1
"17164";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"645,";2
"17165";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"620,";1
"17166";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"642,";12
"17167";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"638,";3
"17168";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"634,87";2
"17169";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"619,";1
"17170";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"615,";2
"17171";2023;5;"GLO";"SBBR";"KMCO";"SBBR";"614,";2
