"";"Ano de Referência";"Mês de Referência";"ICAO Empresa Aérea";"ICAO Aeródromo Origem";"ICAO Aeródromo Destino";"ICAO Aeródromo Retorno";"Tarifa-Nominal";"Assentos"
"25369";2023;7;"TAM";"SBVT";"KMIA";"9999";"301,01";1
"25370";2023;7;"TAM";"SBGR";"LIRF";"9999";"766,7";4
"25371";2023;7;"TAM";"SBSV";"SABE";"9999";"272,04";1
"25372";2023;7;"TAM";"SBGR";"LIMC";"9999";"682,35";1
"25373";2023;7;"TAM";"SBGR";"LEMD";"9999";"675,42";1
"25374";2023;7;"TAM";"SBCG";"EGLL";"9999";"696,47";1
"25375";2023;7;"TAM";"SBCF";"SCEL";"9999";"143,54";2
"25376";2023;7;"TAM";"SBCT";"SCEL";"9999";"477,12";1
"25377";2023;7;"TAM";"SBPA";"LEMD";"9999";"822,";1
"25378";2023;7;"TAM";"SBGR";"LIRF";"9999";"715,12";1
"25379";2023;7;"TAM";"SBCX";"EDDF";"9999";"786,71";1
"25380";2023;7;"TAM";"SBGR";"LEMD";"9999";"672,56";4
"25381";2023;7;"TAM";"SBSG";"SCEL";"9999";"191,68";2
"25382";2023;7;"TAM";"SBCT";"LPPT";"9999";"838,9";1
"25383";2023;7;"TAM";"SBCF";"EGLL";"9999";"744,02";1
"25384";2023;7;"TAM";"SBFZ";"KMIA";"9999";"264,99";4
"25385";2023;7;"TAM";"SBIZ";"LPPT";"9999";"1017,28";1
"25386";2023;7;"TAM";"SBCG";"SABE";"9999";"194,39";4
"25387";2023;7;"TAM";"SBCF";"SCEL";"9999";"560,";2
"25388";2023;7;"TAM";"SBFL";"LIRF";"9999";"1598,3";2
"25389";2023;7;"TAM";"SBGR";"LIMC";"9999";"1596,27";1
"25390";2023;7;"TAM";"SBRJ";"KLAX";"9999";"409,";1
"25391";2023;7;"TAM";"SBCF";"LIRF";"9999";"1409,53";2
"25392";2023;7;"TAM";"SBGR";"EGLL";"9999";"1361,73";1
"25393";2023;7;"TAM";"SBGR";"SAEZ";"9999";"398,69";1
"25394";2023;7;"TAM";"SBGR";"LPPT";"9999";"1016,73";3
"25395";2023;7;"TAM";"SBGL";"SCEL";"9999";"131,58";1
"25396";2023;7;"TAM";"SBGL";"SUMU";"9999";"589,";1
"25397";2023;7;"TAM";"SBGR";"SCEL";"9999";"204,91";2
"25398";2023;7;"TAM";"SBGR";"SCEL";"9999";"419,29";3
"25399";2023;7;"TAM";"SBGR";"SPJC";"9999";"450,81";1
"25400";2023;7;"TAM";"SBGR";"EDDF";"9999";"777,55";1
"25401";2023;7;"TAM";"SBCF";"MMMX";"9999";"621,48";1
"25402";2023;7;"TAM";"SBGR";"LIMC";"9999";"644,6";1
"25403";2023;7;"TAM";"SBGR";"SAEZ";"9999";"479,39";1
"25404";2023;7;"TAM";"SBFL";"EGLL";"9999";"589,21";1
"25405";2023;7;"TAM";"SBRJ";"SUMU";"9999";"133,56";2
"25406";2023;7;"TAM";"SBGR";"SAME";"9999";"428,35";2
"25407";2023;7;"TAM";"SBVT";"SCEL";"9999";"482,36";1
"25408";2023;7;"TAM";"SBGR";"LFPG";"9999";"862,67";2
"25409";2023;7;"TAM";"SBFZ";"KMIA";"9999";"266,17";2
"25410";2023;7;"TAM";"SBGR";"LEBL";"9999";"810,3";5
"25411";2023;7;"TAM";"SBBR";"SCEL";"9999";"143,11";2
"25412";2023;7;"TAM";"SBGR";"SABE";"9999";"145,15";2
"25413";2023;7;"TAM";"SBPS";"LPPT";"9999";"857,32";1
"25414";2023;7;"TAM";"SBSV";"LIMC";"9999";"2304,97";2
"25415";2023;7;"TAM";"SBGR";"LFPG";"9999";"451,24";3
"25416";2023;7;"TAM";"SBSR";"LFPG";"9999";"616,75";1
"25417";2023;7;"TAM";"SBGR";"KMCO";"9999";"1039,85";1
"25418";2023;7;"TAM";"SBEG";"SAEZ";"9999";"262,48";2
"25419";2023;7;"TAM";"SBCT";"EDDF";"9999";"523,31";1
"25420";2023;7;"TAM";"SBCF";"SCEL";"9999";"126,54";1
"25421";2023;7;"TAM";"SBGR";"LEMD";"9999";"2640,";1
"25422";2023;7;"TAM";"SBRJ";"SCEL";"9999";"140,07";2
"25423";2023;7;"TAM";"SBGR";"KJFK";"9999";"631,52";1
"25424";2023;7;"TAM";"SBGR";"EGLL";"9999";"1029,24";2
"25425";2023;7;"TAM";"SBGR";"LEMD";"9999";"302,16";2
"25426";2023;7;"TAM";"SBCG";"KJFK";"9999";"568,92";1
"25427";2023;7;"TAM";"SBGO";"EGLL";"9999";"879,51";1
"25428";2023;7;"TAM";"SBGR";"KMIA";"9999";"331,45";2
"25429";2023;7;"TAM";"SBPS";"SABE";"9999";"311,94";1
"25430";2023;7;"TAM";"SBGR";"EGLL";"9999";"930,82";1
"25431";2023;7;"TAM";"SBGO";"LPPT";"9999";"466,35";2
"25432";2023;7;"TAM";"SBGR";"KMIA";"9999";"537,55";3
"25433";2023;7;"TAM";"SBPJ";"SABE";"9999";"248,9";1
"25434";2023;7;"TAM";"SBGR";"SABE";"9999";"288,";1
"25435";2023;7;"TAM";"SBCF";"EDDF";"9999";"623,95";2
"25436";2023;7;"TAM";"SBSV";"SAEZ";"9999";"176,36";1
"25437";2023;7;"TAM";"SBRP";"LIRF";"9999";"409,83";2
"25438";2023;7;"TAM";"SBGR";"SCEL";"9999";"129,14";3
"25439";2023;7;"TAM";"SBCG";"LFPG";"9999";"931,6";1
"25440";2023;7;"TAM";"SBGR";"EDDF";"9999";"2517,";1
"25441";2023;7;"TAM";"SBGL";"SCEL";"9999";"406,";1
"25442";2023;7;"TAM";"SBIZ";"SABE";"9999";"320,39";2
"25443";2023;7;"TAM";"SBGR";"LPPT";"9999";"1146,36";1
"25444";2023;7;"TAM";"SBGR";"SABE";"9999";"163,16";1
"25445";2023;7;"TAM";"SBRF";"SCEL";"9999";"159,48";3
"25446";2023;7;"TAM";"SBGR";"SCEL";"9999";"188,47";3
"25447";2023;7;"TAM";"SBBR";"LIMC";"9999";"1051,9";1
"25448";2023;7;"TAM";"SBPV";"LPPT";"9999";"722,77";2
"25449";2023;7;"TAM";"SBMG";"LFPG";"9999";"1157,58";3
"25450";2023;7;"TAM";"SBCY";"SAEZ";"9999";"214,75";1
"25451";2023;7;"TAM";"SBAR";"LEMD";"9999";"1045,86";1
"25452";2023;7;"TAM";"SBGR";"SUMU";"9999";"120,86";1
"25453";2023;7;"TAM";"SBGR";"LPPT";"9999";"1152,24";2
"25454";2023;7;"TAM";"SBFI";"KMCO";"9999";"416,96";1
"25455";2023;7;"TAM";"SBCT";"EGLL";"9999";"1037,25";1
"25456";2023;7;"TAM";"SBNF";"EGLL";"9999";"888,52";1
"25457";2023;7;"TAM";"SBGR";"LFPG";"9999";"482,42";2
"25458";2023;7;"TAM";"SBFL";"LEBL";"9999";"631,51";2
"25459";2023;7;"TAM";"SBUL";"LPPT";"9999";"722,05";1
"25460";2023;7;"TAM";"SBFL";"LIRF";"9999";"461,45";1
"25461";2023;7;"TAM";"SBGR";"EDDF";"9999";"953,25";2
"25462";2023;7;"TAM";"SBCT";"EGLL";"9999";"545,9";1
"25463";2023;7;"TAM";"SBGR";"EDDF";"9999";"1326,47";2
"25464";2023;7;"TAM";"SBCT";"LEBL";"9999";"615,58";1
"25465";2023;7;"TAM";"SBPA";"SPJC";"9999";"601,98";1
"25466";2023;7;"TAM";"SBTE";"SABE";"9999";"192,37";2
"25467";2023;7;"TAM";"SBRP";"SABE";"9999";"225,19";1
"25468";2023;7;"TAM";"SBVT";"KMIA";"9999";"307,21";1
"25469";2023;7;"TAM";"SBGR";"EGLL";"9999";"931,43";2
"25470";2023;7;"TAM";"SBGR";"EGLL";"9999";"825,01";1
"25471";2023;7;"TAM";"SBGR";"SABE";"9999";"570,66";2
"25472";2023;7;"TAM";"SBCF";"SABE";"9999";"122,01";1
"25473";2023;7;"TAM";"SBNF";"SCEL";"9999";"297,91";1
"25474";2023;7;"TAM";"SBGO";"LPPT";"9999";"579,02";1
"25475";2023;7;"TAM";"SBBR";"SABE";"9999";"605,79";1
"25476";2023;7;"TAM";"SBGR";"SCEL";"9999";"619,";1
"25477";2023;7;"TAM";"SBCF";"SCEL";"9999";"141,15";1
"25478";2023;7;"TAM";"SBBE";"LFPG";"9999";"845,88";1
"25479";2023;7;"TAM";"SBGL";"SAEZ";"9999";"100,73";3
"25480";2023;7;"TAM";"SBCF";"LPPT";"9999";"1274,83";1
"25481";2023;7;"TAM";"SBGR";"KJFK";"9999";"570,92";1
"25482";2023;7;"TAM";"SBGR";"SUMU";"9999";"165,65";2
"25483";2023;7;"TAM";"SBGR";"SCEL";"9999";"203,34";5
"25484";2023;7;"TAM";"SBGR";"SABE";"9999";"249,58";1
"25485";2023;7;"TAM";"SBFZ";"SCEL";"9999";"382,98";2
"25486";2023;7;"TAM";"SBGR";"SAME";"9999";"202,26";1
"25487";2023;7;"TAM";"SBCT";"LEBL";"9999";"653,85";2
"25488";2023;7;"TAM";"SBGR";"SCEL";"9999";"626,9";1
"25489";2023;7;"TAM";"SBEG";"SAEZ";"9999";"268,29";1
"25490";2023;7;"TAM";"SBSV";"EGLL";"9999";"567,46";1
"25491";2023;7;"TAM";"SBFL";"SPJC";"9999";"195,6";1
"25492";2023;7;"TAM";"SBGR";"SABE";"9999";"738,31";1
"25493";2023;7;"TAM";"SBGR";"KMCO";"9999";"916,";1
"25494";2023;7;"TAM";"SBGL";"SCEL";"9999";"158,48";5
"25495";2023;7;"TAM";"SBGR";"SAEZ";"9999";"239,69";2
"25496";2023;7;"TAM";"SBCF";"SUMU";"9999";"108,89";1
"25497";2023;7;"TAM";"SBCT";"LEBL";"9999";"669,87";4
"25498";2023;7;"TAM";"SBPA";"LIMC";"9999";"647,73";1
"25499";2023;7;"TAM";"SBGR";"LIMC";"9999";"757,68";1
"25500";2023;7;"TAM";"SBGR";"LEMD";"9999";"751,";2
"25501";2023;7;"TAM";"SBGR";"SCEL";"9999";"186,56";8
"25502";2023;7;"TAM";"SBGR";"LIRF";"9999";"844,57";2
"25503";2023;7;"TAM";"SBGR";"LIRF";"9999";"468,9";2
"25504";2023;7;"TAM";"SBGR";"KJFK";"9999";"1933,2";4
"25505";2023;7;"TAM";"SBCT";"EGLL";"9999";"634,83";1
"25506";2023;7;"TAM";"SBFZ";"SABE";"9999";"199,74";2
"25507";2023;7;"TAM";"SBGR";"SCEL";"9999";"500,88";1
"25508";2023;7;"TAM";"SBGR";"LFPG";"9999";"772,67";3
"25509";2023;7;"TAM";"SBGR";"SCEL";"9999";"149,88";3
"25510";2023;7;"TAM";"SBGR";"SCEL";"9999";"186,5";1
"25511";2023;7;"TAM";"SBVT";"LPPT";"9999";"495,53";1
"25512";2023;7;"TAM";"SBGL";"SCEL";"9999";"730,";1
"25513";2023;7;"TAM";"SBGR";"LIRF";"9999";"797,85";1
"25514";2023;7;"TAM";"SBGR";"SPJC";"9999";"252,06";4
"25515";2023;7;"TAM";"SBGR";"LIMC";"9999";"704,7";1
"25516";2023;7;"TAM";"SBGO";"SABE";"9999";"314,97";1
"25517";2023;7;"TAM";"SBGR";"LPPT";"9999";"1273,52";2
"25518";2023;7;"TAM";"SBPA";"LIRF";"9999";"1279,47";1
"25519";2023;7;"TAM";"SBCF";"LPPT";"9999";"1299,4";1
"25520";2023;7;"TAM";"SBVT";"KMIA";"9999";"316,77";1
"25521";2023;7;"TAM";"SBGR";"SABE";"9999";"179,58";2
"25522";2023;7;"TAM";"SBGR";"KMCO";"9999";"365,61";2
"25523";2023;7;"TAM";"SBGR";"LEMD";"9999";"846,91";4
"25524";2023;7;"TAM";"SBCY";"LFPG";"9999";"887,88";1
"25525";2023;7;"TAM";"SBCT";"LIMC";"9999";"1015,44";1
"25526";2023;7;"TAM";"SBFZ";"LPPT";"9999";"2078,66";1
"25527";2023;7;"TAM";"SBGR";"LEBL";"9999";"318,16";2
"25528";2023;7;"TAM";"SBGL";"SABE";"9999";"341,88";2
"25529";2023;7;"TAM";"SBGR";"SUMU";"9999";"167,93";1
"25530";2023;7;"TAM";"SBGR";"LIRF";"9999";"757,61";2
"25531";2023;7;"TAM";"SBGR";"SCEL";"9999";"149,51";3
"25532";2023;7;"TAM";"SBGR";"SABE";"9999";"262,82";1
"25533";2023;7;"TAM";"SBGR";"LIMC";"9999";"433,09";8
"25534";2023;7;"TAM";"SBGR";"LEBL";"9999";"816,76";1
"25535";2023;7;"TAM";"SBGR";"SAEZ";"9999";"380,72";1
"25536";2023;7;"TAM";"SBGR";"LFPG";"9999";"892,35";1
"25537";2023;7;"TAM";"SBGR";"LPPT";"9999";"486,41";2
"25538";2023;7;"TAM";"SBGR";"KJFK";"9999";"442,63";1
"25539";2023;7;"TAM";"SBFI";"SAEZ";"9999";"232,01";3
"25540";2023;7;"TAM";"SBJV";"KJFK";"9999";"282,63";2
"25541";2023;7;"TAM";"SBBE";"SCEL";"9999";"145,18";1
"25542";2023;7;"TAM";"SBRJ";"KJFK";"9999";"597,15";2
"25543";2023;7;"TAM";"SBGR";"EDDF";"9999";"361,68";2
"25544";2023;7;"TAM";"SBGO";"SAEZ";"9999";"155,12";3
"25545";2023;7;"TAM";"SBGR";"LIMC";"9999";"913,79";1
"25546";2023;7;"TAM";"SBIL";"SABE";"9999";"200,37";1
"25547";2023;7;"TAM";"SBFL";"LFPG";"9999";"725,72";1
"25548";2023;7;"TAM";"SBBR";"LFPG";"9999";"541,24";1
"25549";2023;7;"TAM";"SBGR";"KMIA";"9999";"255,66";1
"25550";2023;7;"TAM";"SBCF";"SCEL";"9999";"126,78";1
"25551";2023;7;"TAM";"SBGR";"LIRF";"9999";"388,34";4
"25552";2023;7;"TAM";"SBSV";"SUMU";"9999";"105,63";1
"25553";2023;7;"TAM";"SBCF";"EGLL";"9999";"660,88";1
"25554";2023;7;"TAM";"SBFL";"LIRF";"9999";"962,6";1
"25555";2023;7;"TAM";"SBGR";"LIMC";"9999";"615,5";2
"25556";2023;7;"TAM";"SBGR";"EDDF";"9999";"872,53";2
"25557";2023;7;"TAM";"SBGR";"SKBO";"9999";"550,41";1
"25558";2023;7;"TAM";"SBGR";"SKBO";"9999";"547,59";1
"25559";2023;7;"TAM";"SBCG";"EGLL";"9999";"607,66";1
"25560";2023;7;"TAM";"SBGR";"SCEL";"9999";"128,92";1
"25561";2023;7;"TAM";"SBNF";"LIMC";"9999";"2076,11";2
"25562";2023;7;"TAM";"SBGR";"SCEL";"9999";"245,";2
"25563";2023;7;"TAM";"SBGR";"SUMU";"9999";"366,69";1
"25564";2023;7;"TAM";"SBSV";"SAEZ";"9999";"209,79";1
"25565";2023;7;"TAM";"SBFL";"LIMC";"9999";"817,21";1
"25566";2023;7;"TAM";"SBGR";"LIMC";"9999";"428,6";4
"25567";2023;7;"TAM";"SBMO";"SCEL";"9999";"497,19";2
"25568";2023;7;"TAM";"SBCF";"LPPT";"9999";"1235,1";1
"25569";2023;7;"TAM";"SBGR";"EDDF";"9999";"341,88";2
"25570";2023;7;"TAM";"SBGR";"LIRF";"9999";"1275,51";2
"25571";2023;7;"TAM";"SBGR";"KMIA";"9999";"557,44";1
"25572";2023;7;"TAM";"SBRJ";"EDDF";"9999";"812,87";1
"25573";2023;7;"TAM";"SBGR";"EDDF";"9999";"837,";1
"25574";2023;7;"TAM";"SBPA";"SCEL";"9999";"104,82";7
"25575";2023;7;"TAM";"SBFZ";"SCEL";"9999";"188,16";1
"25576";2023;7;"TAM";"SBGR";"SCEL";"9999";"198,28";1
"25577";2023;7;"TAM";"SBGR";"SCEL";"9999";"135,11";2
"25578";2023;7;"TAM";"SBGO";"LPPT";"9999";"478,91";1
"25579";2023;7;"TAM";"SBBE";"EGLL";"9999";"768,68";1
"25580";2023;7;"TAM";"SBGR";"LEBL";"9999";"1136,53";1
"25581";2023;7;"TAM";"SBFZ";"SAEZ";"9999";"228,09";3
"25582";2023;7;"TAM";"SBPA";"EGLL";"9999";"2112,58";1
"25583";2023;7;"TAM";"SBPS";"SABE";"9999";"288,36";1
"25584";2023;7;"TAM";"SBGO";"LPPT";"9999";"1134,96";1
"25585";2023;7;"TAM";"SBUL";"KJFK";"9999";"360,52";2
"25586";2023;7;"TAM";"SBGR";"LEMD";"9999";"1099,54";1
"25587";2023;7;"TAM";"SBGR";"KMIA";"9999";"1144,69";2
"25588";2023;7;"TAM";"SBSV";"SCEL";"9999";"152,09";3
"25589";2023;7;"TAM";"SBGR";"SKBO";"9999";"275,5";3
"25590";2023;7;"TAM";"SBCF";"SCEL";"9999";"472,";1
"25591";2023;7;"TAM";"SBVT";"SCEL";"9999";"139,94";1
"25592";2023;7;"TAM";"SBGR";"LIMC";"9999";"569,25";2
"25593";2023;7;"TAM";"SBGL";"KJFK";"9999";"530,57";1
"25594";2023;7;"TAM";"SBPA";"SABE";"9999";"628,57";1
"25595";2023;7;"TAM";"SBPA";"LPPT";"9999";"528,68";1
"25596";2023;7;"TAM";"SBBR";"SABE";"9999";"306,29";2
"25597";2023;7;"TAM";"SBPA";"LPPT";"9999";"687,38";4
"25598";2023;7;"TAM";"SBPS";"SPJC";"9999";"253,07";1
"25599";2023;7;"TAM";"SBFZ";"SCEL";"9999";"296,19";1
"25600";2023;7;"TAM";"SBCF";"LFPG";"9999";"3159,47";1
"25601";2023;7;"TAM";"SBCF";"SCEL";"9999";"127,47";2
"25602";2023;7;"TAM";"SBNF";"SABE";"9999";"214,03";1
"25603";2023;7;"TAM";"SBGR";"KJFK";"9999";"572,03";2
"25604";2023;7;"TAM";"SBPA";"EGLL";"9999";"643,82";1
"25605";2023;7;"TAM";"SBCF";"LFPG";"9999";"1053,";1
"25606";2023;7;"TAM";"SBBR";"SABE";"9999";"157,72";1
"25607";2023;7;"TAM";"SBJP";"SABE";"9999";"465,3";1
"25608";2023;7;"TAM";"SBGR";"LFPG";"9999";"399,48";2
"25609";2023;7;"TAM";"SBGR";"LPPT";"9999";"715,84";1
"25610";2023;7;"TAM";"SBGL";"SABE";"9999";"160,87";1
"25611";2023;7;"TAM";"SBGR";"LFPG";"9999";"2460,";1
"25612";2023;7;"TAM";"SBGR";"LIRF";"9999";"772,19";1
"25613";2023;7;"TAM";"SBFL";"LIRF";"9999";"945,91";3
"25614";2023;7;"TAM";"SBBV";"SAEZ";"9999";"327,83";1
"25615";2023;7;"TAM";"SBPA";"KBOS";"9999";"1398,43";1
"25616";2023;7;"TAM";"SBFZ";"SABE";"9999";"287,08";1
"25617";2023;7;"TAM";"SBGR";"SCEL";"9999";"124,89";1
"25618";2023;7;"TAM";"SBGO";"EGLL";"9999";"669,87";1
"25619";2023;7;"TAM";"SBUL";"LPPT";"9999";"548,45";3
"25620";2023;7;"TAM";"SBGR";"KMIA";"9999";"561,02";1
"25621";2023;7;"TAM";"SBGR";"SCEL";"9999";"201,";1
"25622";2023;7;"TAM";"SBJA";"EDDF";"9999";"738,12";1
"25623";2023;7;"TAM";"SBGR";"SUMU";"9999";"220,96";2
"25624";2023;7;"TAM";"SBGR";"SAEZ";"9999";"179,7";1
"25625";2023;7;"TAM";"SBGR";"LPPT";"9999";"892,96";3
"25626";2023;7;"TAM";"SBGR";"LIMC";"9999";"891,75";1
"25627";2023;7;"TAM";"SBBR";"SUMU";"9999";"165,72";1
"25628";2023;7;"TAM";"SBGL";"LEBL";"9999";"769,72";1
"25629";2023;7;"TAM";"SBGR";"LPPT";"9999";"1133,94";2
"25630";2023;7;"TAM";"SBGR";"KBOS";"9999";"622,42";1
"25631";2023;7;"TAM";"SBBR";"SCEL";"9999";"144,55";6
"25632";2023;7;"TAM";"SBGR";"KMIA";"9999";"560,03";1
"25633";2023;7;"TAM";"SBGO";"LEBL";"9999";"656,";1
"25634";2023;7;"TAM";"SBSG";"SPJC";"9999";"484,6";2
"25635";2023;7;"TAM";"SBGR";"SAME";"9999";"209,5";1
"25636";2023;7;"TAM";"SBGR";"SUMU";"9999";"286,67";3
"25637";2023;7;"TAM";"SBGO";"LFPG";"9999";"880,72";2
"25638";2023;7;"TAM";"SBPV";"EGLL";"9999";"771,3";2
"25639";2023;7;"TAM";"SBFZ";"KMIA";"9999";"820,67";1
"25640";2023;7;"TAM";"SBPA";"SCEL";"9999";"182,51";2
"25641";2023;7;"TAM";"SBGR";"SCEL";"9999";"134,82";4
"25642";2023;7;"TAM";"SBIL";"LEMD";"9999";"760,51";1
"25643";2023;7;"TAM";"SBCF";"LPPT";"9999";"1295,89";1
"25644";2023;7;"TAM";"SBGR";"LIRF";"9999";"787,42";2
"25645";2023;7;"TAM";"SBGO";"SAEZ";"9999";"254,2";1
"25646";2023;7;"TAM";"SBRF";"SABE";"9999";"265,04";2
"25647";2023;7;"TAM";"SBGO";"LFPG";"9999";"2128,";3
"25648";2023;7;"TAM";"SBGR";"SAEZ";"9999";"235,09";1
"25649";2023;7;"TAM";"SBGR";"KMIA";"9999";"410,34";4
"25650";2023;7;"TAM";"SBGR";"LIMC";"9999";"1012,";1
"25651";2023;7;"TAM";"SBGR";"LFPG";"9999";"484,52";6
"25652";2023;7;"TAM";"SBGR";"LIMC";"9999";"611,46";5
"25653";2023;7;"TAM";"SBGR";"KJFK";"9999";"441,96";3
"25654";2023;7;"TAM";"SBNF";"LIMC";"9999";"730,69";2
"25655";2023;7;"TAM";"SBGR";"SAME";"9999";"218,2";2
"25656";2023;7;"TAM";"SBSG";"SCEL";"9999";"165,";2
"25657";2023;7;"TAM";"SBGR";"SCEL";"9999";"115,8";28
"25658";2023;7;"TAM";"SBGR";"KMIA";"9999";"3127,14";1
"25659";2023;7;"TAM";"SBGR";"LPPT";"9999";"693,57";2
"25660";2023;7;"TAM";"SBGR";"LIRF";"9999";"839,47";2
"25661";2023;7;"TAM";"SBGR";"LIRF";"9999";"409,04";6
"25662";2023;7;"TAM";"SBPJ";"SABE";"9999";"296,76";2
"25663";2023;7;"TAM";"SBFL";"EGLL";"9999";"598,73";1
"25664";2023;7;"TAM";"SBGR";"LIMC";"9999";"2560,17";1
"25665";2023;7;"TAM";"SBSV";"SAEZ";"9999";"249,93";1
"25666";2023;7;"TAM";"SBGL";"SCEL";"9999";"159,17";2
"25667";2023;7;"TAM";"SBEG";"SCEL";"9999";"222,97";1
"25668";2023;7;"TAM";"SBGR";"SUMU";"9999";"292,";1
"25669";2023;7;"TAM";"SBGR";"SABE";"9999";"326,86";2
"25670";2023;7;"TAM";"SBGR";"SUMU";"9999";"174,53";3
"25671";2023;7;"TAM";"SBNF";"KMIA";"9999";"325,93";2
"25672";2023;7;"TAM";"SBMA";"LFPG";"9999";"561,53";1
"25673";2023;7;"TAM";"SBGR";"EDDF";"9999";"714,84";1
"25674";2023;7;"TAM";"SBGL";"LPPT";"9999";"829,98";1
"25675";2023;7;"TAM";"SBGR";"SABE";"9999";"200,22";1
"25676";2023;7;"TAM";"SBGR";"SAEZ";"9999";"179,92";2
"25677";2023;7;"TAM";"SBGR";"SAEZ";"9999";"106,14";8
"25678";2023;7;"TAM";"SBCF";"SAEZ";"9999";"148,16";2
"25679";2023;7;"TAM";"SBFZ";"EDDF";"9999";"540,01";1
"25680";2023;7;"TAM";"SBSV";"SCEL";"9999";"343,21";2
"25681";2023;7;"TAM";"SBGR";"EGLL";"9999";"775,98";1
"25682";2023;7;"TAM";"SBGR";"SKBO";"9999";"323,";1
"25683";2023;7;"TAM";"SBGR";"LPPT";"9999";"481,16";3
"25684";2023;7;"TAM";"SBGR";"LEMD";"9999";"878,85";1
"25685";2023;7;"TAM";"SBVT";"KMIA";"9999";"782,44";1
"25686";2023;7;"TAM";"SBGR";"SPJC";"9999";"1130,8";1
"25687";2023;7;"TAM";"SBPJ";"EGLL";"9999";"616,67";1
"25688";2023;7;"TAM";"SBCT";"KJFK";"9999";"262,56";2
"25689";2023;7;"TAM";"SBGR";"SCEL";"9999";"115,33";7
"25690";2023;7;"TAM";"SBGR";"LPPT";"9999";"1951,53";1
"25691";2023;7;"TAM";"SBCF";"SAEZ";"9999";"163,06";2
"25692";2023;7;"TAM";"SBFL";"SUMU";"9999";"89,79";2
"25693";2023;7;"TAM";"SBCT";"SABE";"9999";"238,6";2
"25694";2023;7;"TAM";"SBCF";"SPJC";"9999";"287,31";2
"25695";2023;7;"TAM";"SBPV";"EGLL";"9999";"673,5";1
"25696";2023;7;"TAM";"SBNF";"EDDF";"9999";"599,89";4
"25697";2023;7;"TAM";"SBVT";"SCEL";"9999";"139,49";5
"25698";2023;7;"TAM";"SBGR";"LFPG";"9999";"875,39";2
"25699";2023;7;"TAM";"SBGR";"KMIA";"9999";"438,56";5
"25700";2023;7;"TAM";"SBGR";"LPPT";"9999";"980,";1
"25701";2023;7;"TAM";"SBGO";"SABE";"9999";"407,79";1
"25702";2023;7;"TAM";"SBCF";"LPPT";"9999";"540,6";2
"25703";2023;7;"TAM";"SBFI";"LIMC";"9999";"690,83";1
"25704";2023;7;"TAM";"SBVT";"SABE";"9999";"170,37";2
"25705";2023;7;"TAM";"SBGR";"KMIA";"9999";"466,3";1
"25706";2023;7;"TAM";"SBGR";"SCEL";"9999";"154,26";2
"25707";2023;7;"TAM";"SBGR";"LPPT";"9999";"640,87";2
"25708";2023;7;"TAM";"SBGR";"KLAX";"9999";"1820,82";1
"25709";2023;7;"TAM";"SBCT";"LPPT";"9999";"600,49";1
"25710";2023;7;"TAM";"SBFZ";"SCEL";"9999";"338,43";2
"25711";2023;7;"TAM";"SBVT";"LIMC";"9999";"721,64";1
"25712";2023;7;"TAM";"SBGO";"SABE";"9999";"240,68";1
"25713";2023;7;"TAM";"SBGR";"LPPT";"9999";"1263,95";5
"25714";2023;7;"TAM";"SBGL";"SABE";"9999";"97,04";1
"25715";2023;7;"TAM";"SBFL";"LEBL";"9999";"1722,09";1
"25716";2023;7;"TAM";"SBGR";"EGLL";"9999";"1429,4";1
"25717";2023;7;"TAM";"SBRF";"SUMU";"9999";"128,";1
"25718";2023;7;"TAM";"SBGR";"LIRF";"9999";"607,36";2
"25719";2023;7;"TAM";"SBFZ";"KMIA";"9999";"294,32";1
"25720";2023;7;"TAM";"SBEG";"LEMD";"9999";"823,08";1
"25721";2023;7;"TAM";"SBGR";"SAEZ";"9999";"131,41";2
"25722";2023;7;"TAM";"SBCY";"SAEZ";"9999";"320,87";3
"25723";2023;7;"TAM";"SBBR";"LFPG";"9999";"788,95";1
"25724";2023;7;"TAM";"SBPJ";"KMIA";"9999";"384,77";1
"25725";2023;7;"TAM";"SBCG";"KMIA";"9999";"562,11";1
"25726";2023;7;"TAM";"SBBE";"SUMU";"9999";"164,46";1
"25727";2023;7;"TAM";"SBGR";"KJFK";"9999";"385,75";1
"25728";2023;7;"TAM";"SBGO";"EGLL";"9999";"806,66";1
"25729";2023;7;"TAM";"SBGR";"KMCO";"9999";"413,";1
"25730";2023;7;"TAM";"SBGR";"LIRF";"9999";"2216,97";4
"25731";2023;7;"TAM";"SBGR";"LIMC";"9999";"1203,21";2
"25732";2023;7;"TAM";"SBGR";"SCEL";"9999";"284,23";1
"25733";2023;7;"TAM";"SBRF";"LFPG";"9999";"962,75";1
"25734";2023;7;"TAM";"SBGR";"SABE";"9999";"161,73";6
"25735";2023;7;"TAM";"SBGR";"LEBL";"9999";"1616,19";2
"25736";2023;7;"TAM";"SBGR";"SABE";"9999";"201,34";2
"25737";2023;7;"TAM";"SBFL";"EGLL";"9999";"646,72";1
"25738";2023;7;"TAM";"SBGR";"KMIA";"9999";"397,83";1
"25739";2023;7;"TAM";"SBLO";"EGLL";"9999";"794,85";1
"25740";2023;7;"TAM";"SBGR";"SAME";"9999";"289,05";1
"25741";2023;7;"TAM";"SBGL";"SUMU";"9999";"105,11";2
"25742";2023;7;"TAM";"SBCT";"SCEL";"9999";"583,25";5
